"X1";"X2";"X3";"X4";"X1.1";"X2.1";"X3.1";"X4.1";"X1.2";"X2.2";"X3.2";"X4.2";"X1.3";"X2.3";"X3.3";"X4.3";"X1.4";"X2.4";"X3.4";"X4.4";"X1.5";"X2.5";"X3.5";"X4.5";"X1.6";"X2.6";"X3.6";"X4.6";"X1.7";"X2.7";"X3.7";"X4.7"
"1";0.0014;0;0.000399999999999998;0.000399999999999999;0.000599999999999989;0.000199999999999999;0.000199999999999999;0;0.000600000000000003;0.0006;0.000399999999999998;0.0006;0.000200000000000006;0;0;0.000399999999999998;0.012;0.0046;0.0022;0.0044;0.0136;0.0044;0.0038;0.0048;0.000799999999999995;0.0038;0.0022;0.0006;0.000199999999999992;0.0026;0;0.000199999999999999
"2";0.000600000000000003;0.000799999999999995;0.000600000000000003;0.000400000000000005;0.000600000000000017;0.000199999999999999;0.000199999999999999;0.000600000000000003;0.0018;0.0034;0.000800000000000002;0.000399999999999998;0.00320000000000001;0.000999999999999994;0.000800000000000002;0.0016;0.005;0.0024;0.000400000000000005;0.00119999999999999;0.00459999999999999;0.000200000000000006;0.0022;0.000400000000000005;0.0088;0.004;0.000199999999999999;0.005;0.00359999999999999;0.0026;0.004;0.000400000000000005
"3";0.000200000000000006;0.000199999999999999;0;0;0.000199999999999978;0.000200000000000006;0.000199999999999999;0.000399999999999998;0.0072;0.0034;0.00319999999999999;0.000599999999999996;0.00120000000000001;0.000199999999999999;0.000799999999999995;0.0016;0.001;0.002;0.0016;0.000800000000000002;0.00619999999999998;0.003;0.000800000000000002;0.0016;0.005;0.000199999999999999;0.002;0.000800000000000002;0.00239999999999999;0.00199999999999999;0.0032;0.0036
"4";0.000600000000000003;0.000600000000000003;0.000199999999999999;0;0.000199999999999992;0.000199999999999999;0.000200000000000006;0.000199999999999999;0.0048;0.000600000000000003;0.00199999999999999;0.0016;0.00219999999999999;0.000799999999999995;0;0.000400000000000005;0.00600000000000001;0.000199999999999999;0.000200000000000006;0.0024;0.00280000000000001;0.0016;0.000800000000000002;0.0028;0.003;0.000400000000000005;0;0.00480000000000001;0.0058;0.002;0.000799999999999995;0.0034
