"c..1....0.002892...2....0.006348...3....0.005212...4....0.005252"	"c..1....0.002956...2....0.00294800000000002...3....0.00547600000000001.."	"c..1....0.00406000000000001...2....0.005712...3....0.005188.."	"c..1....0.00542...2....0.00778799999999999...3....0.007092...4....0.00866"	"c..1....0.020876...2....0.00806399999999998...3....0.009824.."	"c..1....0.022776...2....0.00890799999999998...3....0.011324.."	"c..1....0.008316...2....0.00908...3....0.00665600000000001...4....0.006732"	"c..1....0.008808...2....0.011904...3....0.010552...4....0.008204"	"totalvariance"	"coverage"	"ci95width"	"totalvariance.1"	"coverage.1"	"ci95width.1"	"totalvariance.2"	"coverage.2"	"ci95width.2"	"totalvariance.3"	"coverage.3"	"ci95width.3"	"totalvariance.4"	"coverage.4"	"ci95width.4"	"totalvariance.5"	"coverage.5"	"ci95width.5"	"totalvariance.6"	"coverage.6"	"ci95width.6"	"totalvariance.7"	"coverage.7"	"ci95width.7"	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"	"X39"	"X40"	"X1.1"	"X2.1"	"X3.1"	"X4.1"	"X5.1"	"X6.1"	"X7.1"	"X8.1"	"X9.1"	"X10.1"	"X11.1"	"X12.1"	"X13.1"	"X14.1"	"X15.1"	"X16.1"	"X17.1"	"X18.1"	"X19.1"	"X20.1"	"X21.1"	"X22.1"	"X23.1"	"X24.1"	"X25.1"	"X26.1"	"X27.1"	"X28.1"	"X29.1"	"X30.1"	"X31.1"	"X32.1"	"X33.1"	"X34.1"	"X35.1"	"X36.1"	"X37.1"	"X38.1"	"X39.1"	"X40.1"	"X1.2"	"X2.2"	"X3.2"	"X4.2"	"X5.2"	"X6.2"	"X7.2"	"X8.2"	"X9.2"	"X10.2"	"X11.2"	"X12.2"	"X13.2"	"X14.2"	"X15.2"	"X16.2"	"X17.2"	"X18.2"	"X19.2"	"X20.2"	"X21.2"	"X22.2"	"X23.2"	"X24.2"	"X25.2"	"X26.2"	"X27.2"	"X28.2"	"X29.2"	"X30.2"	"X31.2"	"X32.2"	"X33.2"	"X34.2"	"X35.2"	"X36.2"	"X37.2"	"X38.2"	"X39.2"	"X40.2"	"X1.3"	"X2.3"	"X3.3"	"X4.3"	"X5.3"	"X6.3"	"X7.3"	"X8.3"	"X9.3"	"X10.3"	"X11.3"	"X12.3"	"X13.3"	"X14.3"	"X15.3"	"X16.3"	"X17.3"	"X18.3"	"X19.3"	"X20.3"	"X21.3"	"X22.3"	"X23.3"	"X24.3"	"X25.3"	"X26.3"	"X27.3"	"X28.3"	"X29.3"	"X30.3"	"X31.3"	"X32.3"	"X33.3"	"X34.3"	"X35.3"	"X36.3"	"X37.3"	"X38.3"	"X39.3"	"X40.3"	"X1.4"	"X2.4"	"X3.4"	"X4.4"	"X5.4"	"X6.4"	"X7.4"	"X8.4"	"X9.4"	"X10.4"	"X11.4"	"X12.4"	"X13.4"	"X14.4"	"X15.4"	"X16.4"	"X17.4"	"X18.4"	"X19.4"	"X20.4"	"X21.4"	"X22.4"	"X23.4"	"X24.4"	"X25.4"	"X26.4"	"X27.4"	"X28.4"	"X29.4"	"X30.4"	"X31.4"	"X32.4"	"X33.4"	"X34.4"	"X35.4"	"X36.4"	"X37.4"	"X38.4"	"X39.4"	"X40.4"	"X1.5"	"X2.5"	"X3.5"	"X4.5"	"X5.5"	"X6.5"	"X7.5"	"X8.5"	"X9.5"	"X10.5"	"X11.5"	"X12.5"	"X13.5"	"X14.5"	"X15.5"	"X16.5"	"X17.5"	"X18.5"	"X19.5"	"X20.5"	"X21.5"	"X22.5"	"X23.5"	"X24.5"	"X25.5"	"X26.5"	"X27.5"	"X28.5"	"X29.5"	"X30.5"	"X31.5"	"X32.5"	"X33.5"	"X34.5"	"X35.5"	"X36.5"	"X37.5"	"X38.5"	"X39.5"	"X40.5"	"X1.6"	"X2.6"	"X3.6"	"X4.6"	"X5.6"	"X6.6"	"X7.6"	"X8.6"	"X9.6"	"X10.6"	"X11.6"	"X12.6"	"X13.6"	"X14.6"	"X15.6"	"X16.6"	"X17.6"	"X18.6"	"X19.6"	"X20.6"	"X21.6"	"X22.6"	"X23.6"	"X24.6"	"X25.6"	"X26.6"	"X27.6"	"X28.6"	"X29.6"	"X30.6"	"X31.6"	"X32.6"	"X33.6"	"X34.6"	"X35.6"	"X36.6"	"X37.6"	"X38.6"	"X39.6"	"X40.6"	"X1.7"	"X2.7"	"X3.7"	"X4.7"	"X5.7"	"X6.7"	"X7.7"	"X8.7"	"X9.7"	"X10.7"	"X11.7"	"X12.7"	"X13.7"	"X14.7"	"X15.7"	"X16.7"	"X17.7"	"X18.7"	"X19.7"	"X20.7"	"X21.7"	"X22.7"	"X23.7"	"X24.7"	"X25.7"	"X26.7"	"X27.7"	"X28.7"	"X29.7"	"X30.7"	"X31.7"	"X32.7"	"X33.7"	"X34.7"	"X35.7"	"X36.7"	"X37.7"	"X38.7"	"X39.7"	"X40.7"	"X1.8"	"X2.8"	"X3.8"	"X4.8"	"X5.8"	"X6.8"	"X7.8"	"X8.8"	"X9.8"	"X10.8"	"X11.8"	"X12.8"	"X13.8"	"X14.8"	"X15.8"	"X16.8"	"X17.8"	"X18.8"	"X19.8"	"X20.8"	"X21.8"	"X22.8"	"X23.8"	"X24.8"	"X25.8"	"X26.8"	"X27.8"	"X28.8"	"X29.8"	"X30.8"	"X31.8"	"X32.8"	"X33.8"	"X34.8"	"X35.8"	"X36.8"	"X37.8"	"X38.8"	"X39.8"	"X40.8"	"X1.9"	"X2.9"	"X3.9"	"X4.9"	"X5.9"	"X6.9"	"X7.9"	"X8.9"	"X9.9"	"X10.9"	"X11.9"	"X12.9"	"X13.9"	"X14.9"	"X15.9"	"X16.9"	"X17.9"	"X18.9"	"X19.9"	"X20.9"	"X21.9"	"X22.9"	"X23.9"	"X24.9"	"X25.9"	"X26.9"	"X27.9"	"X28.9"	"X29.9"	"X30.9"	"X31.9"	"X32.9"	"X33.9"	"X34.9"	"X35.9"	"X36.9"	"X37.9"	"X38.9"	"X39.9"	"X40.9"	"X1.10"	"X2.10"	"X3.10"	"X4.10"	"X5.10"	"X6.10"	"X7.10"	"X8.10"	"X9.10"	"X10.10"	"X11.10"	"X12.10"	"X13.10"	"X14.10"	"X15.10"	"X16.10"	"X17.10"	"X18.10"	"X19.10"	"X20.10"	"X21.10"	"X22.10"	"X23.10"	"X24.10"	"X25.10"	"X26.10"	"X27.10"	"X28.10"	"X29.10"	"X30.10"	"X31.10"	"X32.10"	"X33.10"	"X34.10"	"X35.10"	"X36.10"	"X37.10"	"X38.10"	"X39.10"	"X40.10"	"X1.11"	"X2.11"	"X3.11"	"X4.11"	"X5.11"	"X6.11"	"X7.11"	"X8.11"	"X9.11"	"X10.11"	"X11.11"	"X12.11"	"X13.11"	"X14.11"	"X15.11"	"X16.11"	"X17.11"	"X18.11"	"X19.11"	"X20.11"	"X21.11"	"X22.11"	"X23.11"	"X24.11"	"X25.11"	"X26.11"	"X27.11"	"X28.11"	"X29.11"	"X30.11"	"X31.11"	"X32.11"	"X33.11"	"X34.11"	"X35.11"	"X36.11"	"X37.11"	"X38.11"	"X39.11"	"X40.11"	"X1.12"	"X2.12"	"X3.12"	"X4.12"	"X5.12"	"X6.12"	"X7.12"	"X8.12"	"X9.12"	"X10.12"	"X11.12"	"X12.12"	"X13.12"	"X14.12"	"X15.12"	"X16.12"	"X17.12"	"X18.12"	"X19.12"	"X20.12"	"X21.12"	"X22.12"	"X23.12"	"X24.12"	"X25.12"	"X26.12"	"X27.12"	"X28.12"	"X29.12"	"X30.12"	"X31.12"	"X32.12"	"X33.12"	"X34.12"	"X35.12"	"X36.12"	"X37.12"	"X38.12"	"X39.12"	"X40.12"	"X1.13"	"X2.13"	"X3.13"	"X4.13"	"X5.13"	"X6.13"	"X7.13"	"X8.13"	"X9.13"	"X10.13"	"X11.13"	"X12.13"	"X13.13"	"X14.13"	"X15.13"	"X16.13"	"X17.13"	"X18.13"	"X19.13"	"X20.13"	"X21.13"	"X22.13"	"X23.13"	"X24.13"	"X25.13"	"X26.13"	"X27.13"	"X28.13"	"X29.13"	"X30.13"	"X31.13"	"X32.13"	"X33.13"	"X34.13"	"X35.13"	"X36.13"	"X37.13"	"X38.13"	"X39.13"	"X40.13"	"X1.14"	"X2.14"	"X3.14"	"X4.14"	"X5.14"	"X6.14"	"X7.14"	"X8.14"	"X9.14"	"X10.14"	"X11.14"	"X12.14"	"X13.14"	"X14.14"	"X15.14"	"X16.14"	"X17.14"	"X18.14"	"X19.14"	"X20.14"	"X21.14"	"X22.14"	"X23.14"	"X24.14"	"X25.14"	"X26.14"	"X27.14"	"X28.14"	"X29.14"	"X30.14"	"X31.14"	"X32.14"	"X33.14"	"X34.14"	"X35.14"	"X36.14"	"X37.14"	"X38.14"	"X39.14"	"X40.14"	"X1.15"	"X2.15"	"X3.15"	"X4.15"	"X5.15"	"X6.15"	"X7.15"	"X8.15"	"X9.15"	"X10.15"	"X11.15"	"X12.15"	"X13.15"	"X14.15"	"X15.15"	"X16.15"	"X17.15"	"X18.15"	"X19.15"	"X20.15"	"X21.15"	"X22.15"	"X23.15"	"X24.15"	"X25.15"	"X26.15"	"X27.15"	"X28.15"	"X29.15"	"X30.15"	"X31.15"	"X32.15"	"X33.15"	"X34.15"	"X35.15"	"X36.15"	"X37.15"	"X38.15"	"X39.15"	"X40.15"
"1"	0.002892	0.002956	0.00406000000000001	0.00542	0.020876	0.022776	0.008316	0.008808	0.0000255509784072626	1	0.0198184434027272	0.0000254818968116646	1	0.0197913391845339	0.0000255564516913652	1	0.0198196929063429	0.0000257395272096741	0.9	0.0198897729244567	0.0000224752334334421	0.2	0.0185816487774632	0.0000221957959010202	0	0.0184670032747853	0.0000247769775057144	0.6	0.0195121380633522	0.0000243480887393847	0.6	0.0193418730071724	0.1066	0.0154	0.0162	0.0138	0.1066	0.0154	0.0162	0.0138	0.1066	0.0154	0.0162	0.0138	0.1066	0.0154	0.0162	0.0138	0.1066	0.0154	0.0162	0.0138	0.1066	0.0154	0.0162	0.0138	0.1066	0.0154	0.0162	0.0138	0.1066	0.0154	0.0162	0.0138	0.1066	0.0154	0.0162	0.0138	0.1066	0.0154	0.0162	0.0138	0.0696	0.0246	0.022	0.0274	0.0696	0.0246	0.022	0.0274	0.0696	0.0246	0.022	0.0274	0.0696	0.0246	0.022	0.0274	0.0696	0.0246	0.022	0.0274	0.0696	0.0246	0.022	0.0274	0.0696	0.0246	0.022	0.0274	0.0696	0.0246	0.022	0.0274	0.0696	0.0246	0.022	0.0274	0.0696	0.0246	0.022	0.0274	0.1022	0.0152	0.0168	0.0188	0.1022	0.0152	0.0168	0.0188	0.1022	0.0152	0.0168	0.0188	0.1022	0.0152	0.0168	0.0188	0.1022	0.0152	0.0168	0.0188	0.1022	0.0152	0.0168	0.0188	0.1022	0.0152	0.0168	0.0188	0.1022	0.0152	0.0168	0.0188	0.1022	0.0152	0.0168	0.0188	0.1022	0.0152	0.0168	0.0188	0.0754	0.0274	0.0266	0.0262	0.0754	0.0274	0.0266	0.0262	0.0754	0.0274	0.0266	0.0262	0.0754	0.0274	0.0266	0.0262	0.0754	0.0274	0.0266	0.0262	0.0754	0.0274	0.0266	0.0262	0.0754	0.0274	0.0266	0.0262	0.0754	0.0274	0.0266	0.0262	0.0754	0.0274	0.0266	0.0262	0.0754	0.0274	0.0266	0.0262	0.0866	0.0104	0.017	0.01	0.0866	0.0104	0.017	0.01	0.0866	0.0104	0.017	0.01	0.0866	0.0104	0.017	0.01	0.0866	0.0104	0.017	0.01	0.0866	0.0104	0.017	0.01	0.0866	0.0104	0.017	0.01	0.0866	0.0104	0.017	0.01	0.0866	0.0104	0.017	0.01	0.0866	0.0104	0.017	0.01	0.0568	0.0196	0.0196	0.0168	0.0568	0.0196	0.0196	0.0168	0.0568	0.0196	0.0196	0.0168	0.0568	0.0196	0.0196	0.0168	0.0568	0.0196	0.0196	0.0168	0.0568	0.0196	0.0196	0.0168	0.0568	0.0196	0.0196	0.0168	0.0568	0.0196	0.0196	0.0168	0.0568	0.0196	0.0196	0.0168	0.0568	0.0196	0.0196	0.0168	0.1092	0.0106	0.0136	0.0138	0.1092	0.0106	0.0136	0.0138	0.1092	0.0106	0.0136	0.0138	0.1092	0.0106	0.0136	0.0138	0.1092	0.0106	0.0136	0.0138	0.1092	0.0106	0.0136	0.0138	0.1092	0.0106	0.0136	0.0138	0.1092	0.0106	0.0136	0.0138	0.1092	0.0106	0.0136	0.0138	0.1092	0.0106	0.0136	0.0138	0.0706	0.0236	0.0272	0.0296	0.0706	0.0236	0.0272	0.0296	0.0706	0.0236	0.0272	0.0296	0.0706	0.0236	0.0272	0.0296	0.0706	0.0236	0.0272	0.0296	0.0706	0.0236	0.0272	0.0296	0.0706	0.0236	0.0272	0.0296	0.0706	0.0236	0.0272	0.0296	0.0706	0.0236	0.0272	0.0296	0.0706	0.0236	0.0272	0.0296	0.108	0.0154	0.0158	0.0134	0.108	0.0154	0.0158	0.0134	0.108	0.0154	0.0158	0.0134	0.108	0.0154	0.0158	0.0134	0.108	0.0154	0.0158	0.0134	0.108	0.0154	0.0158	0.0134	0.108	0.0154	0.0158	0.0134	0.108	0.0154	0.0158	0.0134	0.108	0.0154	0.0158	0.0134	0.108	0.0154	0.0158	0.0134	0.069	0.0244	0.0218	0.0274	0.069	0.0244	0.0218	0.0274	0.069	0.0244	0.0218	0.0274	0.069	0.0244	0.0218	0.0274	0.069	0.0244	0.0218	0.0274	0.069	0.0244	0.0218	0.0274	0.069	0.0244	0.0218	0.0274	0.069	0.0244	0.0218	0.0274	0.069	0.0244	0.0218	0.0274	0.069	0.0244	0.0218	0.0274	0.1016	0.0146	0.0164	0.0182	0.1016	0.0146	0.0164	0.0182	0.1016	0.0146	0.0164	0.0182	0.1016	0.0146	0.0164	0.0182	0.1016	0.0146	0.0164	0.0182	0.1016	0.0146	0.0164	0.0182	0.1016	0.0146	0.0164	0.0182	0.1016	0.0146	0.0164	0.0182	0.1016	0.0146	0.0164	0.0182	0.1016	0.0146	0.0164	0.0182	0.0756	0.0274	0.0266	0.0266	0.0756	0.0274	0.0266	0.0266	0.0756	0.0274	0.0266	0.0266	0.0756	0.0274	0.0266	0.0266	0.0756	0.0274	0.0266	0.0266	0.0756	0.0274	0.0266	0.0266	0.0756	0.0274	0.0266	0.0266	0.0756	0.0274	0.0266	0.0266	0.0756	0.0274	0.0266	0.0266	0.0756	0.0274	0.0266	0.0266	0.0986	0.015	0.0192	0.0144	0.0986	0.015	0.0192	0.0144	0.0986	0.015	0.0192	0.0144	0.0986	0.015	0.0192	0.0144	0.0986	0.015	0.0192	0.0144	0.0986	0.015	0.0192	0.0144	0.0986	0.015	0.0192	0.0144	0.0986	0.015	0.0192	0.0144	0.0986	0.015	0.0192	0.0144	0.0986	0.015	0.0192	0.0144	0.0704	0.024	0.0234	0.0216	0.0704	0.024	0.0234	0.0216	0.0704	0.024	0.0234	0.0216	0.0704	0.024	0.0234	0.0216	0.0704	0.024	0.0234	0.0216	0.0704	0.024	0.0234	0.0216	0.0704	0.024	0.0234	0.0216	0.0704	0.024	0.0234	0.0216	0.0704	0.024	0.0234	0.0216	0.0704	0.024	0.0234	0.0216	0.11	0.0144	0.0158	0.0132	0.11	0.0144	0.0158	0.0132	0.11	0.0144	0.0158	0.0132	0.11	0.0144	0.0158	0.0132	0.11	0.0144	0.0158	0.0132	0.11	0.0144	0.0158	0.0132	0.11	0.0144	0.0158	0.0132	0.11	0.0144	0.0158	0.0132	0.11	0.0144	0.0158	0.0132	0.11	0.0144	0.0158	0.0132	0.0704	0.021	0.0272	0.0298	0.0704	0.021	0.0272	0.0298	0.0704	0.021	0.0272	0.0298	0.0704	0.021	0.0272	0.0298	0.0704	0.021	0.0272	0.0298	0.0704	0.021	0.0272	0.0298	0.0704	0.021	0.0272	0.0298	0.0704	0.021	0.0272	0.0298	0.0704	0.021	0.0272	0.0298	0.0704	0.021	0.0272	0.0298
"2"	0.006348	0.00294800000000002	0.005712	0.00778799999999999	0.00806399999999998	0.00890799999999998	0.00908	0.011904	0.0000447764945629252	1	0.0262362953191944	0.0000448147041629707	0.9	0.0262476814529384	0.0000447774253664373	1	0.0262366578035596	0.0000450506597542158	0.8	0.0263161616153671	0.0000453064614756799	0.8	0.0263912260086949	0.0000454163931691066	0.7	0.0264233086238873	0.000044853897432231	0.7	0.0262585574555013	0.000044876727958933	0.6	0.0262647916614981	0.1068	0.124	0.0652	0.0542	0.1068	0.124	0.0652	0.0542	0.1068	0.124	0.0652	0.0542	0.1068	0.124	0.0652	0.0542	0.1068	0.124	0.0652	0.0542	0.1068	0.124	0.0652	0.0542	0.1068	0.124	0.0652	0.0542	0.1068	0.124	0.0652	0.0542	0.1068	0.124	0.0652	0.0542	0.1068	0.124	0.0652	0.0542	0.1662	0.059	0.0558	0.0582	0.1662	0.059	0.0558	0.0582	0.1662	0.059	0.0558	0.0582	0.1662	0.059	0.0558	0.0582	0.1662	0.059	0.0558	0.0582	0.1662	0.059	0.0558	0.0582	0.1662	0.059	0.0558	0.0582	0.1662	0.059	0.0558	0.0582	0.1662	0.059	0.0558	0.0582	0.1662	0.059	0.0558	0.0582	0.102	0.1182	0.0572	0.0528	0.102	0.1182	0.0572	0.0528	0.102	0.1182	0.0572	0.0528	0.102	0.1182	0.0572	0.0528	0.102	0.1182	0.0572	0.0528	0.102	0.1182	0.0572	0.0528	0.102	0.1182	0.0572	0.0528	0.102	0.1182	0.0572	0.0528	0.102	0.1182	0.0572	0.0528	0.102	0.1182	0.0572	0.0528	0.1666	0.0534	0.0584	0.0592	0.1666	0.0534	0.0584	0.0592	0.1666	0.0534	0.0584	0.0592	0.1666	0.0534	0.0584	0.0592	0.1666	0.0534	0.0584	0.0592	0.1666	0.0534	0.0584	0.0592	0.1666	0.0534	0.0584	0.0592	0.1666	0.0534	0.0584	0.0592	0.1666	0.0534	0.0584	0.0592	0.1666	0.0534	0.0584	0.0592	0.108	0.1242	0.057	0.0658	0.108	0.1242	0.057	0.0658	0.108	0.1242	0.057	0.0658	0.108	0.1242	0.057	0.0658	0.108	0.1242	0.057	0.0658	0.108	0.1242	0.057	0.0658	0.108	0.1242	0.057	0.0658	0.108	0.1242	0.057	0.0658	0.108	0.1242	0.057	0.0658	0.108	0.1242	0.057	0.0658	0.1742	0.0578	0.0616	0.058	0.1742	0.0578	0.0616	0.058	0.1742	0.0578	0.0616	0.058	0.1742	0.0578	0.0616	0.058	0.1742	0.0578	0.0616	0.058	0.1742	0.0578	0.0616	0.058	0.1742	0.0578	0.0616	0.058	0.1742	0.0578	0.0616	0.058	0.1742	0.0578	0.0616	0.058	0.1742	0.0578	0.0616	0.058	0.1106	0.123	0.0508	0.0638	0.1106	0.123	0.0508	0.0638	0.1106	0.123	0.0508	0.0638	0.1106	0.123	0.0508	0.0638	0.1106	0.123	0.0508	0.0638	0.1106	0.123	0.0508	0.0638	0.1106	0.123	0.0508	0.0638	0.1106	0.123	0.0508	0.0638	0.1106	0.123	0.0508	0.0638	0.1106	0.123	0.0508	0.0638	0.1532	0.0562	0.0528	0.056	0.1532	0.0562	0.0528	0.056	0.1532	0.0562	0.0528	0.056	0.1532	0.0562	0.0528	0.056	0.1532	0.0562	0.0528	0.056	0.1532	0.0562	0.0528	0.056	0.1532	0.0562	0.0528	0.056	0.1532	0.0562	0.0528	0.056	0.1532	0.0562	0.0528	0.056	0.1532	0.0562	0.0528	0.056	0.1062	0.1248	0.0658	0.0546	0.1062	0.1248	0.0658	0.0546	0.1062	0.1248	0.0658	0.0546	0.1062	0.1248	0.0658	0.0546	0.1062	0.1248	0.0658	0.0546	0.1062	0.1248	0.0658	0.0546	0.1062	0.1248	0.0658	0.0546	0.1062	0.1248	0.0658	0.0546	0.1062	0.1248	0.0658	0.0546	0.1062	0.1248	0.0658	0.0546	0.1668	0.0588	0.056	0.0576	0.1668	0.0588	0.056	0.0576	0.1668	0.0588	0.056	0.0576	0.1668	0.0588	0.056	0.0576	0.1668	0.0588	0.056	0.0576	0.1668	0.0588	0.056	0.0576	0.1668	0.0588	0.056	0.0576	0.1668	0.0588	0.056	0.0576	0.1668	0.0588	0.056	0.0576	0.1668	0.0588	0.056	0.0576	0.1002	0.1148	0.0564	0.0524	0.1002	0.1148	0.0564	0.0524	0.1002	0.1148	0.0564	0.0524	0.1002	0.1148	0.0564	0.0524	0.1002	0.1148	0.0564	0.0524	0.1002	0.1148	0.0564	0.0524	0.1002	0.1148	0.0564	0.0524	0.1002	0.1148	0.0564	0.0524	0.1002	0.1148	0.0564	0.0524	0.1002	0.1148	0.0564	0.0524	0.1698	0.0544	0.0576	0.0608	0.1698	0.0544	0.0576	0.0608	0.1698	0.0544	0.0576	0.0608	0.1698	0.0544	0.0576	0.0608	0.1698	0.0544	0.0576	0.0608	0.1698	0.0544	0.0576	0.0608	0.1698	0.0544	0.0576	0.0608	0.1698	0.0544	0.0576	0.0608	0.1698	0.0544	0.0576	0.0608	0.1698	0.0544	0.0576	0.0608	0.103	0.1218	0.0566	0.0646	0.103	0.1218	0.0566	0.0646	0.103	0.1218	0.0566	0.0646	0.103	0.1218	0.0566	0.0646	0.103	0.1218	0.0566	0.0646	0.103	0.1218	0.0566	0.0646	0.103	0.1218	0.0566	0.0646	0.103	0.1218	0.0566	0.0646	0.103	0.1218	0.0566	0.0646	0.103	0.1218	0.0566	0.0646	0.1696	0.058	0.0594	0.0576	0.1696	0.058	0.0594	0.0576	0.1696	0.058	0.0594	0.0576	0.1696	0.058	0.0594	0.0576	0.1696	0.058	0.0594	0.0576	0.1696	0.058	0.0594	0.0576	0.1696	0.058	0.0594	0.0576	0.1696	0.058	0.0594	0.0576	0.1696	0.058	0.0594	0.0576	0.1696	0.058	0.0594	0.0576	0.1018	0.119	0.0506	0.0588	0.1018	0.119	0.0506	0.0588	0.1018	0.119	0.0506	0.0588	0.1018	0.119	0.0506	0.0588	0.1018	0.119	0.0506	0.0588	0.1018	0.119	0.0506	0.0588	0.1018	0.119	0.0506	0.0588	0.1018	0.119	0.0506	0.0588	0.1018	0.119	0.0506	0.0588	0.1018	0.119	0.0506	0.0588	0.1568	0.0588	0.0568	0.0556	0.1568	0.0588	0.0568	0.0556	0.1568	0.0588	0.0568	0.0556	0.1568	0.0588	0.0568	0.0556	0.1568	0.0588	0.0568	0.0556	0.1568	0.0588	0.0568	0.0556	0.1568	0.0588	0.0568	0.0556	0.1568	0.0588	0.0568	0.0556	0.1568	0.0588	0.0568	0.0556	0.1568	0.0588	0.0568	0.0556
