"c..1....0.00510091427099103...2....0.00662802232947355...3....0.00639259296373545..";"c..1....0.00529272512038931...2....0.00664244027447744...3....0.00654914467697882..";"c..1....0.00518398101848377...2....0.00815407206247284...3....0.00790005326564322..";"c..1....0.00519929718327391...2....0.00816708447366623...3....0.00809591501931684..";"c..1....0.0227346751549258...2....0.0108865759538984...3....0.0104087054334341..";"c..1....0.0233212945438284...2....0.0108984936206799...3....0.0104166975188877..";"c..1....0.0118412599329632...2....0.0103741185649673...3....0.0097334864462843..";"c..1....0.0114698415682171...2....0.0102172976466383...3....0.009449978793627.."
"1";0.00510091427099103;0.00529272512038931;0.00518398101848377;0.00519929718327391;0.0227346751549258;0.0233212945438284;0.0118412599329632;0.0114698415682171
"2";0.00662802232947355;0.00664244027447744;0.00815407206247284;0.00816708447366623;0.0108865759538984;0.0108984936206799;0.0103741185649673;0.0102172976466383
"3";0.00639259296373545;0.00654914467697882;0.00790005326564322;0.00809591501931684;0.0104087054334341;0.0104166975188877;0.0097334864462843;0.009449978793627
"4";0.00573666913809747;0.00578975149725789;0.00691547875421507;0.00725913339180373;0.00885353298971659;0.00903464832741154;0.00868148024244714;0.00882465564200666
