"c..1....1.00403745191084...2....1.01013506421793...3....1.01172336297655..";"c..1....0.966479780671142...2....1.00966698426154...3....0.989365526076124..";"c..1....0.973852196648185...2....0.821125999971779...3....0.825510445885373..";"c..1....0.971970866821609...2....0.820024454244962...3....0.798893607404814..";"c..1....0.760851056965088...2....0.927064494277293...3....0.889776403036256..";"c..1....0.707007448719121...2....0.90266202659826...3....0.931983909244217..";"c..1....0.633262094178115...2....0.682341172737799...3....0.695920222899086..";"c..1....0.56844919380619...2....0.679741772444633...3....0.707524955286563.."
"1";1.00403745191084;0.966479780671142;0.973852196648185;0.971970866821609;0.760851056965088;0.707007448719121;0.633262094178115;0.56844919380619
"2";1.01013506421793;1.00966698426154;0.821125999971779;0.820024454244962;0.927064494277293;0.90266202659826;0.682341172737799;0.679741772444633
"3";1.01172336297655;0.989365526076124;0.825510445885373;0.798893607404814;0.889776403036256;0.931983909244217;0.695920222899086;0.707524955286563
"4";1.01786874697661;0.999113742048962;0.838355205975946;0.796364308370334;0.947674390579584;0.959568482808421;0.706419256819641;0.685337319571599
